match_id,hero,role,lane,midas_team,buy_sec,ref_bucket,nw_diff_raw,midas_nw_adv,total_nw,nw_adv_pct_total,nw_adv_pct_buyer,band,band_label,expected_win,actual_win,delta
8731663253,ogre_magi,Support,Offlane,dire,1244,1200,-16406,16406,68492,23.95,38.65,19,95-100%,0.9717,1,0.0283
8731663269,furion,Core,Mid,dire,686,630,-973,973,31769,3.06,5.94,12,60-65%,0.6039,0,-0.6039
8731663274,jakiro,Support,Safelane,dire,977,930,694,-694,54548,-1.27,-2.58,8,40-45%,0.4616,0,-0.4616
8731663276,invoker,Core,Mid,radiant,518,480,-1153,-1153,24097,-4.78,-10.05,4,20-25%,0.3587,1,0.6413
8731663301,invoker,Support,Offlane,radiant,1274,1230,6382,6382,69682,9.16,16.78,15,75-80%,0.7764,1,0.2236
8731663319,slark,Core,Safelane,radiant,782,750,-2363,-2363,39469,-5.99,-12.74,4,20-25%,0.3224,1,0.6776
8731663326,warlock,Support,Offlane,dire,1488,1440,706,-706,87896,-0.8,-1.62,8,40-45%,0.4417,0,-0.4417
8731663347,invoker,Core,Mid,dire,886,840,4085,-4085,44023,-9.28,-20.46,2,10-15%,0.2173,0,-0.2173
8731663402,sniper,Support,Safelane,radiant,797,750,1865,1865,43037,4.33,8.31,13,65-70%,0.6223,0,-0.6223
8731663408,ogre_magi,Support,Safelane,radiant,1000,960,18420,18420,51816,35.55,52.45,19,95-100%,0.9446,1,0.0554
8731663439,invoker,Core,Mid,dire,712,660,-3359,3359,31695,10.6,19.16,17,85-90%,0.7796,0,-0.7796
8731663511,ogre_magi,Support,Safelane,radiant,1261,1230,3373,3373,70035,4.82,9.19,12,60-65%,0.6448,1,0.3552
8731663518,ogre_magi,Support,Offlane,radiant,728,690,-3537,-3537,38115,-9.28,-20.46,2,10-15%,0.2463,0,-0.2463
8731663534,techies,Support,Offlane,radiant,1216,1170,1717,1717,71857,2.39,4.67,11,55-60%,0.597,0,-0.597
8731663548,techies,Support,Offlane,dire,2022,1980,16236,-16236,125662,-12.92,-29.67,3,15-20%,0.0904,0,-0.0904
8731663566,omniknight,Core,Safelane,radiant,922,870,-2259,-2259,49723,-4.54,-9.52,5,25-30%,0.3578,0,-0.3578
8731663571,invoker,Core,Mid,radiant,612,570,1366,1366,26054,5.24,9.96,14,70-75%,0.635,0,-0.635
8731663597,ogre_magi,Support,Safelane,dire,1241,1200,6052,-6052,71732,-8.44,-18.43,3,15-20%,0.2122,1,0.7878
8731663608,ogre_magi,Core,Offlane,radiant,1426,1380,-18198,-18198,86030,-21.15,-53.66,0,0-5%,0.0225,0,-0.0225
8731663627,ogre_magi,Core,Offlane,radiant,995,960,5924,5924,49730,11.91,21.29,17,85-90%,0.8503,1,0.1497
8731663633,invoker,Core,Mid,dire,934,900,300,-300,45108,-0.67,-1.34,8,40-45%,0.4617,1,0.5383
8731663651,muerta,Core,Safelane,dire,915,870,-1143,1143,42937,2.66,5.19,11,55-60%,0.5657,1,0.4343
8731663658,ogre_magi,Support,Offlane,radiant,1149,1110,-1185,-1185,66469,-1.78,-3.63,7,35-40%,0.4071,1,0.5929
8731663688,invoker,Core,Mid,radiant,559,510,-2404,-2404,23508,-10.23,-22.78,1,5-10%,0.2549,1,0.7451
8731663689,lich,Support,Safelane,dire,761,720,-2155,2155,38179,5.64,10.69,14,70-75%,0.6673,1,0.3327
8731663715,omniknight,Core,Offlane,dire,687,630,129,-129,33291,-0.39,-0.78,9,45-50%,0.502,0,-0.502
8731663753,invoker,Core,Mid,radiant,747,690,-2439,-2439,35331,-6.9,-14.83,3,15-20%,0.3121,1,0.6879
8731663760,tiny,Core,Mid,radiant,1001,960,-4292,-4292,46454,-9.24,-20.36,3,15-20%,0.254,0,-0.254
8731663782,invoker,Core,Mid,dire,626,570,3971,-3971,24899,-15.95,-37.95,0,0-5%,0.138,0,-0.138
8731663818,ogre_magi,Core,Mid,dire,865,810,8343,-8343,41513,-20.1,-50.3,0,0-5%,0.0886,0,-0.0886
8731663839,warlock,Support,Safelane,radiant,892,840,2320,2320,41506,5.59,10.59,13,65-70%,0.6518,0,-0.6518
8731663882,silencer,Support,Offlane,dire,1655,1620,-6271,6271,101277,6.19,11.66,13,65-70%,0.7314,1,0.2686
8731663888,furion,Support,Offlane,dire,810,780,-330,330,39338,0.84,1.66,10,50-55%,0.524,0,-0.524
8731663907,ogre_magi,Support,Safelane,dire,1239,1200,-12862,12862,64488,19.94,33.26,19,95-100%,0.9717,1,0.0283
8731663934,ogre_magi,Core,Offlane,dire,950,900,-3051,3051,40825,7.47,13.91,14,70-75%,0.6926,1,0.3074
8731663942,ringmaster,Support,Safelane,dire,1206,1170,8979,-8979,70375,-12.76,-29.25,1,5-10%,0.0878,0,-0.0878
8731663943,invoker,Core,Mid,dire,545,510,-1880,1880,26398,7.12,13.3,16,80-85%,0.7025,1,0.2975
8731663978,slardar,Core,Offlane,radiant,869,810,3864,3864,45774,8.44,15.57,16,80-85%,0.7632,1,0.2368
8731664009,ogre_magi,Support,Safelane,dire,1153,1110,-1786,1786,58566,3.05,5.92,11,55-60%,0.6003,1,0.3997
8731664024,ogre_magi,Core,Mid,radiant,1063,1020,-8321,-8321,57753,-14.41,-33.67,1,5-10%,0.1167,0,-0.1167
8731664029,ogre_magi,Core,Mid,dire,917,870,-89,89,43481,0.2,0.41,9,45-50%,0.5056,1,0.4944
8731664047,ogre_magi,Support,Safelane,dire,1270,1230,5981,-5981,73979,-8.08,-17.59,4,20-25%,0.2569,0,-0.2569
8731664130,furion,Core,Offlane,dire,769,720,-56,56,37884,0.15,0.3,9,45-50%,0.5046,1,0.4954
8731664206,ogre_magi,Support,Safelane,dire,935,900,-3466,3466,44742,7.75,14.38,15,75-80%,0.7351,1,0.2649
8731664263,brewmaster,Core,Offlane,radiant,935,900,-5141,-5141,47653,-10.79,-24.19,2,10-15%,0.2087,0,-0.2087
8731664275,ogre_magi,Core,Offlane,radiant,527,480,3625,3625,24087,15.05,26.16,19,95-100%,0.8527,1,0.1473
8731664320,invoker,Core,Mid,radiant,558,510,-1239,-1239,26765,-4.63,-9.71,4,20-25%,0.3406,0,-0.3406
8731664336,ogre_magi,Support,Safelane,radiant,754,720,4736,4736,38642,12.26,21.84,18,90-95%,0.8279,1,0.1721
8731664355,invoker,Core,Mid,radiant,682,630,3430,3430,33892,10.12,18.38,17,85-90%,0.7662,1,0.2338
8731664366,invoker,Core,Mid,radiant,377,330,543,543,18239,2.98,5.78,13,65-70%,0.5908,1,0.4092
8731664374,invoker,Core,Mid,dire,636,600,-3298,3298,27906,11.82,21.14,17,85-90%,0.7555,0,-0.7555
8731664405,invoker,Core,Mid,dire,517,480,1297,-1297,24467,-5.3,-11.2,4,20-25%,0.3587,0,-0.3587
8731664463,invoker,Core,Mid,radiant,622,570,-1288,-1288,27684,-4.65,-9.76,5,25-30%,0.3745,0,-0.3745
8731664480,ogre_magi,Support,Safelane,radiant,818,780,1432,1432,42738,3.35,6.48,12,60-65%,0.6126,0,-0.6126
8731664483,ogre_magi,Support,Safelane,radiant,1056,1020,12665,12665,60931,20.79,34.42,19,95-100%,0.9521,1,0.0479
8731664490,earthshaker,Core,Offlane,dire,979,930,-2581,2581,57055,4.52,8.66,13,65-70%,0.6458,1,0.3542
8731664540,obsidian_destroyer,Core,Mid,radiant,545,510,340,340,25200,1.35,2.66,10,50-55%,0.5177,1,0.4823
8731664545,ogre_magi,Support,Safelane,dire,1016,960,5258,-5258,55064,-9.55,-21.11,2,10-15%,0.1871,0,-0.1871
8731664606,silencer,Support,Safelane,radiant,1195,1140,4045,4045,64107,6.31,11.87,14,70-75%,0.7342,1,0.2658
8731664608,razor,Core,Offlane,radiant,673,630,295,295,30915,0.95,1.89,10,50-55%,0.5357,1,0.4643
8731664626,silencer,Support,Offlane,radiant,1281,1230,-8127,-8127,70265,-11.57,-26.16,2,10-15%,0.1357,0,-0.1357
8731664631,enchantress,Support,Offlane,dire,1131,1080,8284,-8284,65382,-12.67,-29.02,1,5-10%,0.1054,0,-0.1054
8731664659,ogre_magi,Core,Offlane,radiant,711,660,3367,3367,31987,10.53,19.05,17,85-90%,0.7796,1,0.2204
8731664710,slardar,Core,Safelane,dire,1066,1020,-597,597,55007,1.09,2.15,10,50-55%,0.5562,0,-0.5562
8731664741,invoker,Core,Mid,radiant,653,600,384,384,31132,1.23,2.44,10,50-55%,0.527,0,-0.527
8731664778,invoker,Core,Mid,dire,365,330,-1932,1932,17588,10.98,19.8,18,90-95%,0.725,1,0.275
8731664824,ogre_magi,Support,Offlane,radiant,849,810,-2555,-2555,34979,-7.3,-15.76,4,20-25%,0.3141,0,-0.3141
8731664852,ogre_magi,Support,Offlane,radiant,1057,1020,678,678,53586,1.27,2.5,10,50-55%,0.5562,0,-0.5562
8731664868,ogre_magi,Core,Offlane,radiant,816,780,2234,2234,42206,5.29,10.05,14,70-75%,0.6882,0,-0.6882
8731664877,ogre_magi,Support,Safelane,dire,1260,1230,-1146,1146,65216,1.76,3.45,10,50-55%,0.5473,1,0.4527
8731664897,ogre_magi,Support,Safelane,radiant,1363,1320,3250,3250,73046,4.45,8.52,12,60-65%,0.6447,0,-0.6447
8731664902,ogre_magi,Support,Safelane,dire,1585,1530,-2954,2954,92158,3.21,6.21,11,55-60%,0.6329,1,0.3671
8731664944,undying,Support,Offlane,radiant,770,720,1664,1664,38080,4.37,8.37,13,65-70%,0.6328,1,0.3672
8731664945,ogre_magi,Support,Safelane,dire,1331,1290,17915,-17915,75417,-23.75,-62.31,0,0-5%,0.0286,0,-0.0286
8731664949,invoker,Core,Mid,radiant,606,570,2372,2372,28606,8.29,15.31,16,80-85%,0.7075,1,0.2925
8731664962,invoker,Core,Mid,dire,583,540,720,-720,25118,-2.87,-5.9,6,30-35%,0.408,1,0.592
8731664969,invoker,Core,Mid,radiant,611,570,715,715,29761,2.4,4.69,12,60-65%,0.6024,1,0.3976
8731665030,batrider,Core,Offlane,dire,885,840,-7767,7767,43067,18.03,30.56,19,95-100%,0.9332,1,0.0668
8731665035,abaddon,Support,Offlane,radiant,1424,1380,3137,3137,82181,3.82,7.35,12,60-65%,0.6562,1,0.3438
8731665079,ogre_magi,Core,Offlane,radiant,731,690,-1474,-1474,37862,-3.89,-8.1,5,25-30%,0.3713,0,-0.3713
8731665080,ogre_magi,Support,Safelane,dire,860,810,-7808,7808,41934,18.62,31.39,19,95-100%,0.9219,1,0.0781
8731665133,ogre_magi,Support,Offlane,dire,748,690,4265,-4265,32049,-13.31,-30.7,1,5-10%,0.1945,0,-0.1945
8731665135,omniknight,Support,Safelane,radiant,1822,1770,-597,-597,107801,-0.55,-1.11,9,45-50%,0.4918,0,-0.4918
8731665146,invoker,Support,Safelane,radiant,825,780,-1571,-1571,38477,-4.08,-8.51,6,30-35%,0.3842,0,-0.3842
8731665166,ogre_magi,Support,Safelane,dire,1010,960,1867,-1867,55323,-3.37,-6.99,6,30-35%,0.3864,0,-0.3864
8731665181,invoker,Core,Mid,dire,559,510,5092,-5092,27454,-18.55,-45.54,0,0-5%,0.1495,0,-0.1495
8731665186,ogre_magi,Support,Offlane,radiant,899,840,13049,13049,41039,31.8,48.25,19,95-100%,0.9332,1,0.0668
8731665188,tiny,Support,Safelane,radiant,1625,1590,824,824,106744,0.77,1.53,10,50-55%,0.5582,0,-0.5582
8731665193,ogre_magi,Support,Offlane,dire,966,930,4494,-4494,46782,-9.61,-21.25,3,15-20%,0.2516,0,-0.2516
8731665194,furion,Support,Offlane,radiant,676,630,2174,2174,31574,6.89,12.88,15,75-80%,0.6886,1,0.3114
8731665227,invoker,Core,Mid,radiant,546,510,-2168,-2168,24976,-8.68,-19.01,2,10-15%,0.2822,1,0.7178
8731665260,ogre_magi,Support,Offlane,dire,1322,1290,-6141,6141,79839,7.69,14.28,14,70-75%,0.7492,0,-0.7492
8731665265,ogre_magi,Support,Offlane,radiant,1104,1050,4257,4257,59517,7.15,13.35,14,70-75%,0.7119,1,0.2881
8731665278,invoker,Core,Mid,dire,878,840,8671,-8671,46461,-18.66,-45.89,0,0-5%,0.0849,0,-0.0849
8731665317,bloodseeker,Core,Mid,dire,582,540,3476,-3476,30008,-11.58,-26.2,0,0-5%,0.1396,0,-0.1396
8731665331,sven,Core,Safelane,radiant,604,570,-1590,-1590,27638,-5.75,-12.21,4,20-25%,0.3495,1,0.6505
8731665333,slark,Core,Safelane,radiant,994,960,-3872,-3872,54604,-7.09,-15.26,4,20-25%,0.2966,0,-0.2966
8731665362,ogre_magi,Core,Mid,dire,1458,1410,20188,-20188,80808,-24.98,-66.61,0,0-5%,0.0209,0,-0.0209
8731665363,ogre_magi,Support,Safelane,dire,1086,1050,-11761,11761,54509,21.58,35.49,19,95-100%,0.958,1,0.042
8731665431,ogre_magi,Support,Offlane,dire,955,900,-6979,6979,49385,14.13,24.76,18,90-95%,0.8763,1,0.1237
8731665456,silencer,Support,Offlane,dire,987,930,380,-380,50630,-0.75,-1.51,8,40-45%,0.4616,1,0.5384
8731665504,ogre_magi,Core,Mid,dire,569,510,511,-511,25057,-2.04,-4.16,7,35-40%,0.445,0,-0.445
8731665525,ogre_magi,Support,Safelane,dire,955,900,-32,32,56346,0.06,0.11,9,45-50%,0.5135,1,0.4865
8731665526,warlock,Support,Safelane,radiant,1608,1560,7400,7400,99228,7.46,13.88,14,70-75%,0.7959,1,0.2041
8731665548,ogre_magi,Support,Safelane,radiant,1072,1020,-2898,-2898,53000,-5.47,-11.57,5,25-30%,0.3373,0,-0.3373
8731665633,invoker,Core,Mid,radiant,556,510,4384,4384,26266,16.69,28.61,19,95-100%,0.8656,0,-0.8656
8731665704,invoker,Core,Mid,dire,656,600,4493,-4493,28625,-15.7,-37.24,0,0-5%,0.1346,0,-0.1346
8731665834,ogre_magi,Support,Safelane,radiant,1356,1320,-13915,-13915,76911,-18.09,-44.18,1,5-10%,0.0684,0,-0.0684
8731665850,ogre_magi,Core,Offlane,dire,934,900,1714,-1714,42688,-4.02,-8.37,6,30-35%,0.3965,1,0.6035
8731665859,invoker,Core,Mid,radiant,494,450,137,137,22111,0.62,1.23,10,50-55%,0.5269,1,0.4731
8731665860,silencer,Support,Offlane,dire,1433,1380,498,-498,82454,-0.6,-1.22,9,45-50%,0.4995,1,0.5005
8731665880,pudge,Core,Offlane,radiant,994,960,2895,2895,52489,5.52,10.45,13,65-70%,0.6379,1,0.3621
8731665900,ogre_magi,Support,Offlane,radiant,1039,990,2782,2782,52680,5.28,10.03,13,65-70%,0.6562,0,-0.6562
8731665920,ogre_magi,Core,Offlane,radiant,771,720,3284,3284,39030,8.41,15.52,16,80-85%,0.7372,0,-0.7372
8731665923,invoker,Core,Mid,radiant,538,480,-290,-290,24200,-1.2,-2.43,8,40-45%,0.4695,1,0.5305
8731665931,ogre_magi,Core,Offlane,radiant,636,600,-543,-543,31401,-1.73,-3.52,7,35-40%,0.4244,1,0.5756
8731665932,warlock,Support,Safelane,dire,1341,1290,4161,-4161,74547,-5.58,-11.82,5,25-30%,0.2856,0,-0.2856
8731665955,invoker,Core,Mid,radiant,467,420,-359,-359,22919,-1.57,-3.18,7,35-40%,0.4611,1,0.5389
8731666028,ogre_magi,Support,Offlane,radiant,1003,960,-3028,-3028,52992,-5.71,-12.12,5,25-30%,0.3577,0,-0.3577
8731666033,slark,Core,Safelane,dire,1117,1080,16598,-16598,61800,-26.86,-73.44,0,0-5%,0.048,0,-0.048
8731666049,ogre_magi,Support,Safelane,radiant,1589,1530,-19772,-19772,92088,-21.47,-54.68,0,0-5%,0.0149,0,-0.0149
8731666055,ogre_magi,Support,Safelane,dire,1070,1020,-1377,1377,62149,2.22,4.34,11,55-60%,0.5778,0,-0.5778
8731666082,ogre_magi,Core,Mid,dire,1026,990,-5768,5768,51368,11.23,20.19,16,80-85%,0.7951,1,0.2049
8731666126,silencer,Support,Offlane,dire,1181,1140,-3206,3206,63374,5.06,9.63,13,65-70%,0.6724,1,0.3276
8731666130,ogre_magi,Support,Safelane,dire,1079,1020,-7591,7591,58621,12.95,22.93,17,85-90%,0.8562,1,0.1438
8731666157,slark,Core,Safelane,radiant,677,630,1140,1140,32540,3.5,6.77,12,60-65%,0.6039,1,0.3961
8731666171,ogre_magi,Support,Safelane,dire,825,780,-3180,3180,35962,8.84,16.25,15,75-80%,0.7043,1,0.2957
8731666172,ogre_magi,Core,Offlane,dire,793,750,-2740,2740,36812,7.44,13.86,15,75-80%,0.7191,1,0.2809
8731666195,alchemist,Support,Safelane,dire,744,690,3400,-3400,38036,-8.94,-19.63,2,10-15%,0.2463,0,-0.2463
8731666238,ogre_magi,Core,Offlane,radiant,699,660,2451,2451,32413,7.56,14.06,15,75-80%,0.6931,1,0.3069
8731666245,sniper,Support,Offlane,dire,1009,960,6139,-6139,53777,-11.42,-25.77,1,5-10%,0.125,0,-0.125
8731666272,pugna,Support,Safelane,radiant,1308,1260,-4877,-4877,80075,-6.09,-12.97,5,25-30%,0.2943,0,-0.2943
8731666300,ogre_magi,Core,Offlane,radiant,664,630,1049,1049,32179,3.26,6.31,12,60-65%,0.6039,1,0.3961
8731666302,ogre_magi,Support,Safelane,dire,1677,1620,2535,-2535,98387,-2.58,-5.29,7,35-40%,0.3669,0,-0.3669
8731666345,ogre_magi,Support,Safelane,radiant,978,930,7481,7481,51461,14.54,25.38,18,90-95%,0.8852,1,0.1148
8731666347,ogre_magi,Core,Mid,dire,533,480,-3472,3472,24176,14.36,25.12,19,95-100%,0.8527,1,0.1473
8731666364,invoker,Core,Mid,dire,801,750,7131,-7131,34477,-20.68,-52.15,0,0-5%,0.1002,0,-0.1002
8731666378,silencer,Core,Mid,radiant,540,510,-913,-913,25293,-3.61,-7.49,5,25-30%,0.3939,0,-0.3939
8731666388,ogre_magi,Core,Mid,radiant,660,630,1208,1208,29406,4.11,7.89,13,65-70%,0.6214,0,-0.6214
8731666389,invoker,Core,Mid,dire,928,870,3786,-3786,45382,-8.34,-18.2,3,15-20%,0.2613,0,-0.2613
8731666399,lion,Support,Safelane,radiant,753,720,654,654,35012,1.87,3.67,11,55-60%,0.5813,0,-0.5813
8731666406,invoker,Support,Offlane,dire,1014,960,7944,-7944,52652,-15.09,-35.54,1,5-10%,0.125,0,-0.125
8731666413,invoker,Core,Mid,radiant,645,600,3497,3497,29657,11.79,21.1,18,90-95%,0.8034,1,0.1966
8731666442,enigma,Core,Offlane,dire,860,810,-3490,3490,43138,8.09,14.97,15,75-80%,0.7167,1,0.2833
8731666497,silencer,Support,Offlane,radiant,634,600,3703,3703,31539,11.74,21.01,18,90-95%,0.8034,1,0.1966
8731666499,ogre_magi,Core,Mid,radiant,733,690,3464,3464,34416,10.07,18.29,17,85-90%,0.7772,1,0.2228
8731666531,lion,Core,Mid,dire,525,480,355,-355,24183,-1.47,-2.98,7,35-40%,0.4453,1,0.5547
8731666548,ogre_magi,Support,Offlane,dire,918,870,-5852,5852,43432,13.47,23.75,17,85-90%,0.8207,0,-0.8207
8731666612,razor,Core,Safelane,dire,621,570,-4197,4197,29897,14.04,24.62,19,95-100%,0.8761,1,0.1239
8731666625,invoker,Core,Mid,dire,611,570,-1543,1543,29703,5.19,9.88,14,70-75%,0.635,0,-0.635
8731666665,ogre_magi,Support,Offlane,radiant,1132,1080,1925,1925,65289,2.95,5.73,11,55-60%,0.6018,1,0.3982
8731666698,invoker,Core,Mid,radiant,444,390,1197,1197,20369,5.88,11.1,15,75-80%,0.6448,1,0.3552
8731666807,ogre_magi,Support,Safelane,radiant,1200,1170,-7446,-7446,69032,-10.79,-24.18,2,10-15%,0.1548,0,-0.1548
8731666872,obsidian_destroyer,Core,Mid,dire,627,570,1859,-1859,26595,-6.99,-15.03,3,15-20%,0.3098,0,-0.3098
8731666920,invoker,Support,Offlane,radiant,1052,1020,-1021,-1021,49037,-2.08,-4.25,7,35-40%,0.4295,0,-0.4295
8731666926,oracle,Support,Safelane,radiant,1843,1800,-20481,-20481,99503,-20.58,-51.84,1,5-10%,0.0249,0,-0.0249
8731666947,invoker,Core,Mid,radiant,808,750,1823,1823,35681,5.11,9.72,13,65-70%,0.6223,1,0.3777
8731666973,razor,Core,Safelane,dire,787,750,54,-54,34898,-0.15,-0.31,9,45-50%,0.4997,1,0.5003
8731667080,ogre_magi,Support,Offlane,radiant,1551,1500,1957,1957,88495,2.21,4.33,10,50-55%,0.5592,1,0.4408
8731667107,invoker,Core,Mid,radiant,493,450,-423,-423,22833,-1.85,-3.78,7,35-40%,0.4479,1,0.5521
8731667110,ogre_magi,Core,Offlane,radiant,741,690,-3802,-3802,33678,-11.29,-25.45,1,5-10%,0.1945,0,-0.1945
8731667132,ogre_magi,Core,Mid,dire,1133,1080,-196,196,52484,0.37,0.74,9,45-50%,0.5054,1,0.4946
8731667136,ogre_magi,Support,Offlane,dire,1824,1770,2243,-2243,117493,-1.91,-3.89,8,40-45%,0.4061,1,0.5939
8731667181,ogre_magi,Core,Mid,dire,681,630,6188,-6188,35882,-17.25,-41.68,0,0-5%,0.131,0,-0.131
8731667250,vengefulspirit,Support,Offlane,dire,1027,990,10532,-10532,56610,-18.6,-45.71,0,0-5%,0.0596,0,-0.0596
8731667284,nyx_assassin,Support,Offlane,radiant,995,960,3323,3323,53731,6.18,11.65,14,70-75%,0.7065,1,0.2935
8731667304,invoker,Core,Mid,radiant,456,420,939,939,19249,4.88,9.3,14,70-75%,0.6116,0,-0.6116
8731667336,ogre_magi,Support,Safelane,radiant,1170,1140,7414,7414,70368,10.54,19.06,16,80-85%,0.8148,0,-0.8148
8731667377,invoker,Core,Mid,dire,462,420,-2388,2388,22014,10.85,19.57,18,90-95%,0.7439,1,0.2561
8731667378,muerta,Core,Safelane,radiant,561,510,-2578,-2578,25014,-10.31,-22.98,1,5-10%,0.2549,0,-0.2549
8731667406,invoker,Core,Mid,dire,838,780,7550,-7550,41732,-18.09,-44.18,0,0-5%,0.0931,0,-0.0931
8731667438,invoker,Core,Mid,dire,802,750,5020,-5020,36358,-13.81,-32.04,1,5-10%,0.178,0,-0.178
8731667521,invoker,Core,Mid,dire,752,720,6754,-6754,38226,-17.67,-42.92,0,0-5%,0.1065,0,-0.1065
8731667553,ogre_magi,Core,Mid,radiant,729,690,-324,-324,34124,-0.95,-1.92,8,40-45%,0.4672,1,0.5328
8731667574,alchemist,Core,Safelane,radiant,827,780,8474,8474,40422,20.96,34.66,19,95-100%,0.9211,1,0.0789
8731667596,silencer,Support,Offlane,dire,1389,1350,8849,-8849,80047,-11.05,-24.86,3,15-20%,0.1675,0,-0.1675
8731667676,invoker,Core,Mid,dire,585,540,2544,-2544,25604,-9.94,-22.06,2,10-15%,0.2877,0,-0.2877
8731667677,invoker,Core,Mid,dire,419,360,-252,252,19128,1.32,2.6,11,55-60%,0.536,1,0.464
8731667710,furion,Support,Offlane,radiant,1110,1080,13147,13147,58789,22.36,36.55,19,95-100%,0.9607,1,0.0393
8731667714,techies,Support,Offlane,dire,1167,1110,-8733,8733,60181,14.51,25.34,17,85-90%,0.873,1,0.127
8731667717,ogre_magi,Core,Offlane,dire,958,900,8203,-8203,50231,-16.33,-39.04,0,0-5%,0.076,0,-0.076
8731667727,invoker,Core,Mid,radiant,634,600,2100,2100,33484,6.27,11.8,15,75-80%,0.6826,1,0.3174
8731667737,ogre_magi,Core,Offlane,dire,649,600,-2389,2389,27175,8.79,16.16,16,80-85%,0.7079,1,0.2921
8731667745,invoker,Core,Mid,radiant,660,630,379,379,30531,1.24,2.45,10,50-55%,0.5357,0,-0.5357
8731667746,ogre_magi,Support,Offlane,radiant,1084,1050,-971,-971,53959,-1.8,-3.66,8,40-45%,0.4619,0,-0.4619
8731667788,ogre_magi,Support,Safelane,dire,1517,1470,4656,-4656,94396,-4.93,-10.38,6,30-35%,0.341,0,-0.341
8731667811,mirana,Support,Safelane,radiant,937,900,-5577,-5577,44813,-12.45,-28.43,1,5-10%,0.1315,0,-0.1315
8731667817,ogre_magi,Support,Safelane,dire,1300,1260,15533,-15533,76119,-20.41,-51.28,0,0-5%,0.0315,0,-0.0315
8731667860,ogre_magi,Core,Mid,radiant,855,810,8504,8504,38438,22.12,36.23,19,95-100%,0.9219,1,0.0781
8731667871,ogre_magi,Support,Offlane,dire,1402,1350,-4240,4240,78230,5.42,10.28,13,65-70%,0.7142,0,-0.7142
8731667908,invoker,Core,Mid,dire,641,600,3283,-3283,30321,-10.83,-24.28,1,5-10%,0.2086,0,-0.2086
8731667951,treant,Core,Offlane,radiant,597,540,-2984,-2984,25460,-11.72,-26.55,1,5-10%,0.229,0,-0.229
8731667986,warlock,Support,Safelane,dire,1000,960,-3513,3513,56279,6.24,11.75,14,70-75%,0.7065,1,0.2935
8731668048,ogre_magi,Support,Offlane,radiant,1288,1230,-5285,-5285,70427,-7.5,-16.23,4,20-25%,0.2569,0,-0.2569
8731668054,ogre_magi,Support,Safelane,radiant,809,750,4309,4309,36365,11.85,21.19,17,85-90%,0.7964,1,0.2036
8731668068,invoker,Support,Offlane,radiant,796,750,-1137,-1137,43437,-2.62,-5.38,6,30-35%,0.3892,1,0.6108
8731668129,ogre_magi,Support,Offlane,dire,777,720,-5173,5173,41121,12.58,22.35,18,90-95%,0.8279,1,0.1721
8731668133,ogre_magi,Support,Safelane,radiant,1373,1320,1982,1982,71558,2.77,5.39,11,55-60%,0.6066,0,-0.6066
8731668136,ogre_magi,Support,Safelane,radiant,1229,1170,-395,-395,72217,-0.55,-1.1,8,40-45%,0.4613,0,-0.4613
8731668182,silencer,Support,Offlane,dire,999,960,7091,-7091,52405,-13.53,-31.3,1,5-10%,0.125,0,-0.125
8731668228,invoker,Core,Mid,dire,687,630,-1509,1509,28441,5.31,10.08,13,65-70%,0.6214,0,-0.6214
8731668269,invoker,Core,Mid,dire,468,420,-895,895,19921,4.49,8.6,14,70-75%,0.6116,1,0.3884
8731668272,ogre_magi,Core,Offlane,radiant,766,720,-1507,-1507,33929,-4.44,-9.3,5,25-30%,0.3642,0,-0.3642
8731668290,brewmaster,Core,Offlane,dire,724,690,-4857,4857,34721,13.99,24.54,18,90-95%,0.8263,1,0.1737
8731668299,sniper,Core,Mid,radiant,414,360,-911,-911,18973,-4.8,-10.09,4,20-25%,0.3876,0,-0.3876
8731668313,ogre_magi,Support,Offlane,radiant,1489,1440,9149,9149,84849,10.78,19.47,15,75-80%,0.8245,0,-0.8245
8731668337,ogre_magi,Support,Safelane,radiant,1008,960,5899,5899,46099,12.8,22.69,17,85-90%,0.8503,1,0.1497
8731668379,ogre_magi,Core,Offlane,dire,1010,960,262,-262,52092,-0.5,-1.01,9,45-50%,0.5098,0,-0.5098
8731668401,phoenix,Support,Offlane,radiant,1158,1110,-3569,-3569,64381,-5.54,-11.74,5,25-30%,0.3323,1,0.6677
8731668498,ogre_magi,Support,Safelane,radiant,953,900,3457,3457,55839,6.19,11.66,15,75-80%,0.7351,1,0.2649
8731668541,kunkka,Core,Offlane,dire,784,750,5151,-5151,37481,-13.74,-31.87,1,5-10%,0.178,1,0.822
8731668559,ogre_magi,Support,Safelane,dire,1491,1440,-4203,4203,93413,4.5,8.61,12,60-65%,0.6576,1,0.3424
8731668561,invoker,Core,Mid,dire,647,600,-184,184,28692,0.64,1.27,10,50-55%,0.527,0,-0.527
8731668608,invoker,Core,Mid,radiant,533,480,951,951,23249,4.09,7.86,13,65-70%,0.5989,0,-0.5989
8731668613,slark,Core,Safelane,dire,894,840,7972,-7972,44906,-17.75,-43.17,0,0-5%,0.0849,0,-0.0849
8731668647,invoker,Core,Mid,dire,536,480,-1412,1412,24438,5.78,10.92,15,75-80%,0.6599,0,-0.6599
8731668653,invoker,Core,Mid,dire,530,480,-741,741,23943,3.09,6.0,12,60-65%,0.5652,1,0.4348
