match_id,hero,role,lane,role_cat,midas_team,buy_sec,ref_bucket,personal_nw_adv,band,band_label,expected_win,actual_win,delta
8731716319,phoenix,Core,Offlane,offlane,radiant,729,690,97,10,Even,0.518433,1,0.481567
8731716351,weaver,Core,Safelane,carry,dire,441,390,-70,8,Even,0.47296,0,-0.47296
8731716356,legion_commander,Core,Mid,mid,radiant,593,540,-278,7,Behind,0.447619,0,-0.447619
8731716358,ogre_magi,Support,Safelane,support,dire,981,930,-829,4,Behind,0.402778,1,0.597222
8731716359,treant,Support,Offlane,support,radiant,959,900,599,14,Ahead,0.574707,0,-0.574707
8731716360,invoker,Core,Safelane,carry,radiant,667,630,932,16,Very Ahead,0.658851,1,0.341149
8731716381,ogre_magi,Support,Offlane,support,radiant,1103,1050,1627,17,Very Ahead,0.661118,1,0.338882
8731716384,lycan,Core,Offlane,offlane,dire,783,750,-2630,0,Very Behind,0.192168,0,-0.192168
8731716387,silencer,Support,Offlane,support,radiant,920,870,-39,9,Even,0.493179,0,-0.493179
8731716430,ogre_magi,Support,Safelane,support,dire,1046,990,100,10,Even,0.502463,0,-0.502463
8731716432,invoker,Support,Offlane,support,radiant,1094,1050,750,14,Ahead,0.575485,0,-0.575485
8731716433,ogre_magi,Support,Safelane,support,dire,1635,1590,-1469,5,Behind,0.351451,1,0.648549
8731716458,invoker,Core,Mid,mid,dire,721,690,-1024,4,Behind,0.39099,0,-0.39099
8731716469,ogre_magi,Core,Mid,mid,radiant,776,720,1171,15,Ahead,0.612607,0,-0.612607
8731716498,invoker,Core,Mid,mid,dire,634,600,221,11,Even,0.532502,0,-0.532502
8731716504,ogre_magi,Support,Offlane,support,radiant,1114,1080,-482,7,Behind,0.450314,1,0.549686
8731716547,slark,Core,Safelane,carry,dire,1006,960,-688,6,Behind,0.406312,0,-0.406312
8731716603,silencer,Support,Safelane,support,dire,1228,1170,-266,8,Even,0.478587,1,0.521413
8731716674,ogre_magi,Core,Offlane,offlane,dire,973,930,411,12,Ahead,0.578999,1,0.421001
8731716717,slardar,Core,Offlane,offlane,dire,887,840,-2482,0,Very Behind,0.175444,0,-0.175444
8731716774,ogre_magi,Support,Safelane,support,radiant,1266,1230,-124,9,Even,0.491865,1,0.508135
8731716775,ogre_magi,Support,Offlane,support,dire,560,510,730,18,Very Ahead,0.578894,1,0.421106
8731716778,ogre_magi,Support,Safelane,support,dire,1012,960,1628,18,Very Ahead,0.670572,0,-0.670572
8731716803,ogre_magi,Core,Offlane,offlane,dire,923,870,-1228,3,Very Behind,0.338487,1,0.661513
8731716805,ogre_magi,Support,Safelane,support,dire,1157,1110,1474,17,Very Ahead,0.659157,1,0.340843
8731716828,slark,Core,Safelane,carry,radiant,928,870,-2808,0,Very Behind,0.160421,0,-0.160421
8731716833,ogre_magi,Support,Safelane,support,radiant,925,870,1290,18,Very Ahead,0.653113,1,0.346887
8731716865,queenofpain,Support,Offlane,support,dire,1000,960,974,16,Very Ahead,0.611328,1,0.388672
8731716886,enigma,Support,Offlane,support,dire,591,540,1543,19,Very Ahead,0.616978,1,0.383022
8731716892,slark,Core,Safelane,carry,dire,587,540,473,14,Ahead,0.588139,0,-0.588139
8731716918,ogre_magi,Support,Offlane,support,dire,1439,1380,-3393,1,Very Behind,0.247301,0,-0.247301
8731716921,invoker,Support,Safelane,support,dire,844,810,79,10,Even,0.505538,0,-0.505538
8731716934,ogre_magi,Core,Mid,mid,dire,776,720,-694,6,Behind,0.431728,0,-0.431728
8731717001,ogre_magi,Support,Offlane,support,radiant,1224,1170,-3086,0,Very Behind,0.266508,0,-0.266508
8731717015,ogre_magi,Core,Mid,mid,radiant,800,750,-294,8,Even,0.463342,0,-0.463342
8731717057,ogre_magi,Support,Safelane,support,dire,765,720,1128,18,Very Ahead,0.616455,1,0.383545
8731717077,slardar,Core,Offlane,offlane,dire,982,930,-1831,2,Very Behind,0.285714,0,-0.285714
8731717085,slark,Core,Safelane,carry,radiant,1122,1080,-4486,0,Very Behind,0.124588,0,-0.124588
8731717086,ogre_magi,Support,Safelane,support,dire,763,720,1083,18,Very Ahead,0.616455,0,-0.616455
8731717148,ogre_magi,Support,Offlane,support,dire,891,840,222,11,Even,0.519273,0,-0.519273
8731717226,ogre_magi,Support,Safelane,support,radiant,1241,1200,-1634,2,Very Behind,0.317717,1,0.682283
8731717253,invoker,Core,Mid,mid,dire,610,570,-2405,0,Very Behind,0.260112,0,-0.260112
8731717303,ogre_magi,Support,Safelane,support,radiant,958,900,651,14,Ahead,0.574707,1,0.425293
8731717307,ogre_magi,Core,Safelane,carry,dire,637,600,1166,17,Very Ahead,0.683882,1,0.316118
8731717308,ogre_magi,Core,Offlane,offlane,dire,874,840,-677,6,Behind,0.408971,1,0.591029
8731717328,obsidian_destroyer,Core,Mid,mid,radiant,740,690,-2662,0,Very Behind,0.230997,0,-0.230997
8731717343,slark,Core,Mid,mid,dire,667,630,1775,18,Very Ahead,0.692864,1,0.307136
8731717352,invoker,Support,Safelane,support,radiant,1102,1050,-839,5,Behind,0.418321,1,0.581679
8731717355,ogre_magi,Support,Safelane,support,radiant,914,870,890,16,Very Ahead,0.617288,1,0.382712
8731717360,void_spirit,Core,Mid,mid,radiant,1705,1650,-4831,2,Very Behind,0.200346,0,-0.200346
8731717361,brewmaster,Core,Offlane,offlane,dire,566,510,164,11,Even,0.51791,1,0.48209
8731717381,ogre_magi,Support,Safelane,support,radiant,960,930,1514,18,Very Ahead,0.672455,1,0.327545
8731717395,invoker,Core,Mid,mid,radiant,638,600,-235,8,Even,0.46728,1,0.53272
8731717402,mirana,Core,Safelane,carry,radiant,722,690,601,14,Ahead,0.610304,0,-0.610304
8731717467,ogre_magi,Core,Offlane,offlane,radiant,755,720,-175,8,Even,0.463948,1,0.536052
8731717511,invoker,Core,Mid,mid,dire,469,420,549,15,Ahead,0.56763,1,0.43237
8731717520,ogre_magi,Core,Offlane,offlane,dire,732,690,61,10,Even,0.518433,0,-0.518433
8731717538,ogre_magi,Support,Offlane,support,radiant,1103,1050,-1876,1,Very Behind,0.309653,0,-0.309653
8731717650,ogre_magi,Support,Safelane,support,dire,1459,1410,18,10,Even,0.514006,0,-0.514006
8731717707,warlock,Support,Offlane,support,dire,1546,1500,604,12,Ahead,0.575468,0,-0.575468
8731717711,ogre_magi,Core,Offlane,offlane,radiant,902,870,-456,7,Behind,0.445613,0,-0.445613
8731717724,ogre_magi,Support,Safelane,support,dire,649,600,-560,3,Very Behind,0.443821,0,-0.443821
8731717781,ogre_magi,Core,Offlane,offlane,dire,682,630,807,16,Very Ahead,0.63215,0,-0.63215
8731717812,warlock,Support,Safelane,support,radiant,982,930,864,15,Ahead,0.594677,1,0.405323
8731717853,ogre_magi,Support,Offlane,support,dire,1287,1230,-95,9,Even,0.491865,0,-0.491865
8731717899,silencer,Support,Safelane,support,radiant,990,960,-1070,3,Very Behind,0.383112,0,-0.383112
8731717901,razor,Core,Offlane,offlane,dire,1343,1290,-5802,0,Very Behind,0.121021,0,-0.121021
8731717905,ogre_magi,Support,Safelane,support,radiant,1026,990,1901,18,Very Ahead,0.675391,1,0.324609
8731717912,ogre_magi,Core,Mid,mid,dire,427,390,1067,18,Very Ahead,0.64159,1,0.35841
8731717930,obsidian_destroyer,Core,Safelane,carry,radiant,777,720,-480,6,Behind,0.41544,0,-0.41544
8731717935,lycan,Core,Offlane,offlane,radiant,542,510,900,17,Very Ahead,0.645861,1,0.354139
8731718040,ogre_magi,Core,Safelane,carry,radiant,1190,1140,311,11,Even,0.545815,0,-0.545815
8731718078,invoker,Support,Offlane,support,radiant,975,930,-1349,2,Very Behind,0.36447,0,-0.36447
8731718145,dazzle,Support,Offlane,support,radiant,694,660,420,14,Ahead,0.55053,1,0.44947
8731718192,jakiro,Support,Safelane,support,radiant,1872,1830,-3394,2,Very Behind,0.235394,0,-0.235394
8731718202,ogre_magi,Support,Safelane,support,radiant,1097,1050,1176,16,Very Ahead,0.632646,0,-0.632646
8731718234,slardar,Core,Offlane,offlane,dire,894,840,1040,15,Ahead,0.632586,0,-0.632586
8731718278,furion,Core,Mid,mid,radiant,723,690,-445,7,Behind,0.452781,0,-0.452781
8731718279,furion,Support,Safelane,support,dire,791,750,1429,19,Very Ahead,0.677923,1,0.322077
8731718320,ogre_magi,Support,Safelane,support,dire,860,810,1030,17,Very Ahead,0.614339,1,0.385661
8731718407,razor,Core,Mid,mid,dire,833,780,-502,7,Behind,0.436967,0,-0.436967
8731718451,furion,Support,Offlane,support,dire,946,900,-377,7,Behind,0.450818,0,-0.450818
8731718489,ogre_magi,Support,Safelane,support,radiant,1572,1530,479,11,Even,0.552018,1,0.447982
8731718605,ogre_magi,Support,Safelane,support,radiant,1098,1050,958,15,Ahead,0.602791,1,0.397209
8731718661,lina,Core,Offlane,offlane,dire,439,390,422,15,Ahead,0.577087,0,-0.577087
8731718667,ogre_magi,Support,Safelane,support,radiant,1093,1050,-457,7,Behind,0.449873,1,0.550127
8731718670,invoker,Core,Mid,mid,radiant,618,570,158,11,Even,0.546798,1,0.453202
8731718777,ogre_magi,Core,Offlane,offlane,radiant,481,450,72,10,Even,0.514992,0,-0.514992
8731718780,ogre_magi,Support,Safelane,support,radiant,964,930,1630,18,Very Ahead,0.672455,0,-0.672455
8731718802,invoker,Core,Mid,mid,dire,615,570,-231,8,Even,0.449442,1,0.550558
8731718836,spectre,Core,Safelane,carry,dire,441,390,-615,2,Very Behind,0.378431,0,-0.378431
8731718858,venomancer,Support,Offlane,support,radiant,864,810,1404,18,Very Ahead,0.640721,0,-0.640721
8731718871,ogre_magi,Support,Offlane,support,dire,790,750,547,15,Ahead,0.573575,1,0.426425
8731718925,slark,Core,Mid,mid,dire,762,720,-933,5,Behind,0.417517,0,-0.417517
8731718950,rattletrap,Core,Offlane,offlane,radiant,767,720,-1362,2,Very Behind,0.325008,1,0.674992
8731718957,ogre_magi,Core,Offlane,offlane,dire,963,930,-542,7,Behind,0.421001,0,-0.421001
8731718985,invoker,Core,Mid,mid,radiant,672,630,-1464,2,Very Behind,0.365492,0,-0.365492
8731719015,lion,Support,Offlane,support,dire,1612,1560,-2226,3,Very Behind,0.306685,1,0.693315
8731719019,ogre_magi,Support,Offlane,support,radiant,1202,1170,-870,5,Behind,0.405782,0,-0.405782
8731719020,warlock,Support,Safelane,support,radiant,2389,2340,4685,10,Even,0.5,1,0.5
8731719040,invoker,Core,Mid,mid,dire,580,540,1123,17,Very Ahead,0.619346,1,0.380654
8731719062,invoker,Support,Offlane,support,radiant,895,840,851,16,Very Ahead,0.612047,1,0.387953
8731719086,life_stealer,Core,Safelane,carry,dire,999,960,-4943,0,Very Behind,0.146991,0,-0.146991
8731719145,viper,Core,Mid,mid,radiant,639,600,1134,16,Very Ahead,0.617918,1,0.382082
8731719187,lion,Core,Mid,mid,radiant,604,570,1249,17,Very Ahead,0.635437,0,-0.635437
8731719189,ogre_magi,Core,Offlane,offlane,dire,1109,1050,-2799,1,Very Behind,0.218338,0,-0.218338
8731719213,ogre_magi,Core,Offlane,offlane,radiant,715,660,1332,18,Very Ahead,0.72116,0,-0.72116
8731719218,brewmaster,Core,Offlane,offlane,radiant,603,570,996,17,Very Ahead,0.645353,1,0.354647
8731719299,life_stealer,Core,Safelane,carry,dire,854,810,-1006,4,Behind,0.355519,0,-0.355519
8731719329,obsidian_destroyer,Core,Offlane,offlane,radiant,695,660,1458,18,Very Ahead,0.72116,1,0.27884
8731719357,ogre_magi,Support,Offlane,support,dire,1097,1050,696,14,Ahead,0.575485,1,0.424515
8731719376,pudge,Core,Mid,mid,dire,830,780,-1682,2,Very Behind,0.320724,1,0.679276
8731719378,ogre_magi,Support,Offlane,support,dire,1060,1020,1360,17,Very Ahead,0.657868,0,-0.657868
8731719436,lich,Support,Safelane,support,dire,1918,1860,-4723,1,Very Behind,0.197887,0,-0.197887
8731719437,invoker,Core,Mid,mid,dire,644,600,-409,7,Behind,0.451485,1,0.548515
8731719492,ogre_magi,Support,Offlane,support,dire,1019,960,1504,18,Very Ahead,0.670572,0,-0.670572
8731719533,ogre_magi,Core,Offlane,offlane,dire,802,750,-137,9,Even,0.502466,0,-0.502466
8731719549,invoker,Core,Mid,mid,radiant,684,630,-1418,2,Very Behind,0.365492,0,-0.365492
8731719550,riki,Support,Safelane,support,dire,1056,1020,689,14,Ahead,0.574562,0,-0.574562
8731719583,ogre_magi,Support,Offlane,support,radiant,1113,1080,2433,19,Very Ahead,0.737953,0,-0.737953
8731719638,techies,Support,Offlane,support,dire,1120,1080,-237,8,Even,0.457084,0,-0.457084
8731719661,warlock,Support,Offlane,support,dire,1214,1170,147,10,Even,0.51227,0,-0.51227
8731719681,ogre_magi,Core,Mid,mid,dire,600,570,-161,8,Even,0.449442,0,-0.449442
8731719772,warlock,Support,Offlane,support,dire,716,660,1284,19,Very Ahead,0.649254,0,-0.649254
8731719775,ogre_magi,Support,Safelane,support,dire,1190,1140,-684,6,Behind,0.417799,1,0.582201
8731719838,ogre_magi,Support,Safelane,support,dire,1132,1080,-638,6,Behind,0.425793,0,-0.425793
8731719852,ogre_magi,Core,Mid,mid,radiant,1023,990,-1812,4,Behind,0.356106,0,-0.356106
8731719908,kunkka,Core,Mid,mid,radiant,973,930,1495,15,Ahead,0.637025,1,0.362975
8731719956,ogre_magi,Support,Safelane,support,dire,905,870,-1525,1,Very Behind,0.341236,0,-0.341236
8731719969,ogre_magi,Support,Safelane,support,dire,1502,1470,-2283,3,Very Behind,0.30906,1,0.69094
8731719986,spectre,Core,Safelane,carry,radiant,769,720,-687,5,Behind,0.387512,1,0.612488
8731719989,warlock,Support,Safelane,support,radiant,923,870,-6677,0,Very Behind,0.322137,0,-0.322137
8731720062,ogre_magi,Core,Offlane,offlane,radiant,802,750,682,14,Ahead,0.602306,0,-0.602306
8731720084,venomancer,Support,Offlane,support,dire,711,660,289,13,Ahead,0.54107,0,-0.54107
8731720089,ogre_magi,Support,Offlane,support,radiant,1270,1230,-8,10,Even,0.504684,1,0.495316
8731720092,kunkka,Core,Mid,mid,radiant,638,600,2411,19,Very Ahead,0.741266,1,0.258734
8731720140,obsidian_destroyer,Core,Mid,mid,dire,504,450,1216,18,Very Ahead,0.648355,0,-0.648355
8731720171,ogre_magi,Support,Safelane,support,radiant,1207,1170,1686,17,Very Ahead,0.669509,1,0.330491
8731720177,ogre_magi,Support,Offlane,support,radiant,747,690,1357,19,Very Ahead,0.662017,1,0.337983
8731720191,ogre_magi,Support,Safelane,support,radiant,1084,1050,592,13,Ahead,0.572986,1,0.427014
8731720212,invoker,Core,Mid,mid,radiant,650,600,-76,9,Even,0.495222,0,-0.495222
8731720273,invoker,Core,Mid,mid,dire,476,420,-197,7,Behind,0.462246,0,-0.462246
8731720327,ogre_magi,Support,Offlane,support,dire,861,810,-292,7,Behind,0.466712,1,0.533288
8731720329,ogre_magi,Core,Offlane,offlane,dire,840,810,866,14,Ahead,0.59842,0,-0.59842
8731720452,invoker,Core,Mid,mid,radiant,1221,1170,-1905,4,Behind,0.32209,1,0.67791
8731720464,ogre_magi,Support,Safelane,support,radiant,1094,1050,299,11,Even,0.531074,0,-0.531074
8731720483,mirana,Support,Offlane,support,radiant,844,810,1176,18,Very Ahead,0.640721,1,0.359279
8731720485,ogre_magi,Core,Mid,mid,dire,508,450,1385,18,Very Ahead,0.648355,1,0.351645
8731720515,slark,Core,Safelane,carry,dire,808,750,-950,4,Behind,0.361331,1,0.638669
8731720568,zuus,Core,Mid,mid,radiant,549,510,18,10,Even,0.51378,1,0.48622
8731720638,ogre_magi,Support,Safelane,support,radiant,993,960,209,11,Even,0.52027,1,0.47973
8731720675,kunkka,Core,Offlane,offlane,dire,663,630,980,16,Very Ahead,0.63215,1,0.36785
8731720701,slark,Core,Safelane,carry,dire,907,870,-435,7,Behind,0.432468,1,0.567532
8731720705,ogre_magi,Support,Offlane,support,dire,811,780,1393,18,Very Ahead,0.635064,1,0.364936
8731720764,ogre_magi,Support,Safelane,support,radiant,1002,960,421,13,Ahead,0.563664,0,-0.563664
8731720776,invoker,Core,Mid,mid,dire,592,540,-1775,0,Very Behind,0.272638,0,-0.272638
8731720794,ogre_magi,Support,Offlane,support,dire,814,780,862,16,Very Ahead,0.607458,1,0.392542
8731720821,invoker,Core,Mid,mid,radiant,569,510,-543,5,Behind,0.432273,1,0.567727
8731720825,ogre_magi,Support,Safelane,support,radiant,1263,1230,-3052,0,Very Behind,0.250853,1,0.749147
8731720828,ogre_magi,Core,Mid,mid,dire,705,660,971,15,Ahead,0.600263,0,-0.600263
8731720834,ogre_magi,Support,Offlane,support,radiant,1063,1020,716,14,Ahead,0.574562,1,0.425438
8731720844,ogre_magi,Core,Mid,mid,radiant,805,750,1293,16,Very Ahead,0.621247,1,0.378753
8731720851,ogre_magi,Support,Offlane,support,dire,863,810,1511,19,Very Ahead,0.687999,0,-0.687999
8731720921,invoker,Core,Mid,mid,radiant,927,870,-3880,0,Very Behind,0.197299,0,-0.197299
8731720925,ogre_magi,Support,Offlane,support,dire,915,870,905,16,Very Ahead,0.617288,1,0.382712
8731720936,ogre_magi,Support,Safelane,support,dire,1034,990,1421,17,Very Ahead,0.64977,0,-0.64977
8731720940,ogre_magi,Support,Offlane,support,dire,788,750,1431,19,Very Ahead,0.677923,1,0.322077
8731720965,invoker,Support,Safelane,support,dire,681,630,641,16,Very Ahead,0.576673,1,0.423327
8731721025,warlock,Support,Offlane,support,dire,933,900,1757,19,Very Ahead,0.703874,1,0.296126
8731721051,ogre_magi,Core,Mid,mid,dire,491,450,1367,18,Very Ahead,0.648355,0,-0.648355
8731721065,invoker,Support,Offlane,support,radiant,932,900,1397,18,Very Ahead,0.662868,0,-0.662868
8731721071,ogre_magi,Support,Offlane,support,radiant,965,930,-1,10,Even,0.507518,1,0.492482
8731721084,invoker,Core,Mid,mid,radiant,763,720,782,14,Ahead,0.58174,1,0.41826
8731721102,jakiro,Support,Safelane,support,radiant,626,570,410,15,Ahead,0.545745,1,0.454255
8731721149,life_stealer,Core,Offlane,offlane,radiant,374,330,748,18,Very Ahead,0.643984,1,0.356016
8731721175,ogre_magi,Support,Offlane,support,radiant,1007,960,365,12,Ahead,0.529141,0,-0.529141
8731721365,invoker,Core,Mid,mid,radiant,510,480,337,12,Ahead,0.530579,1,0.469421
8731721385,invoker,Core,Mid,mid,dire,367,330,1750,19,Very Ahead,0.684332,1,0.315668
8731721407,invoker,Core,Mid,mid,radiant,558,510,188,11,Even,0.537702,0,-0.537702
8731721428,enigma,Support,Safelane,support,dire,650,600,1155,19,Very Ahead,0.632133,0,-0.632133
8731721429,invoker,Support,Safelane,support,radiant,852,810,1707,19,Very Ahead,0.687999,1,0.312001
8731721462,ogre_magi,Support,Safelane,support,dire,960,930,3,10,Even,0.507518,1,0.492482
8731721464,invoker,Support,Offlane,support,dire,1212,1170,-8,9,Even,0.48337,0,-0.48337
8731721481,jakiro,Support,Safelane,support,dire,1975,1920,1870,14,Ahead,0.651836,0,-0.651836
8731721513,ogre_magi,Core,Mid,mid,dire,591,540,568,14,Ahead,0.547344,1,0.452656
8731721522,brewmaster,Core,Offlane,offlane,radiant,1132,1080,401,11,Even,0.531219,0,-0.531219
8731721530,slardar,Core,Offlane,offlane,dire,1390,1350,2137,15,Ahead,0.684421,0,-0.684421
8731721546,ogre_magi,Core,Mid,mid,radiant,709,660,1312,16,Very Ahead,0.621077,0,-0.621077
8731721559,pudge,Support,Offlane,support,radiant,1414,1380,-311,8,Even,0.447815,0,-0.447815
8731721599,ogre_magi,Core,Offlane,offlane,radiant,452,420,873,18,Very Ahead,0.669304,1,0.330696
8731721613,invoker,Core,Mid,mid,radiant,475,420,425,14,Ahead,0.566273,0,-0.566273
8731721674,lion,Core,Mid,mid,radiant,510,480,1251,18,Very Ahead,0.652732,1,0.347268
8731721700,invoker,Core,Mid,mid,radiant,835,780,584,12,Ahead,0.560775,1,0.439225
8731721723,ogre_magi,Core,Mid,mid,radiant,743,690,1811,18,Very Ahead,0.693676,1,0.306324
8731721748,ogre_magi,Support,Offlane,support,dire,812,780,434,13,Ahead,0.540017,1,0.459983
8731721817,sniper,Core,Mid,mid,dire,587,540,1608,18,Very Ahead,0.670728,0,-0.670728
8731721820,invoker,Core,Mid,mid,radiant,555,510,-556,5,Behind,0.432273,1,0.567727
8731721865,ogre_magi,Core,Offlane,offlane,dire,730,690,678,14,Ahead,0.595082,1,0.404918
8731721943,ogre_magi,Support,Offlane,support,radiant,1341,1290,-1214,4,Behind,0.355605,0,-0.355605
8731721954,invoker,Core,Mid,mid,dire,555,510,233,11,Even,0.537702,1,0.462298
8731721978,ogre_magi,Support,Safelane,support,dire,1059,1020,-819,5,Behind,0.41907,0,-0.41907
8731722008,ogre_magi,Core,Offlane,offlane,dire,695,660,2185,19,Very Ahead,0.778802,1,0.221198
8731722009,queenofpain,Core,Mid,mid,radiant,947,900,-1823,3,Very Behind,0.327177,0,-0.327177
8731722035,invoker,Core,Mid,mid,radiant,563,510,1218,17,Very Ahead,0.625495,1,0.374505
8731722051,ogre_magi,Support,Offlane,support,radiant,1366,1320,-1239,4,Behind,0.353554,0,-0.353554
8731722065,ogre_magi,Support,Safelane,support,dire,908,870,1096,17,Very Ahead,0.62339,1,0.37661
8731722073,invoker,Core,Offlane,offlane,dire,985,930,-2440,1,Very Behind,0.240132,1,0.759868
8731722121,ogre_magi,Support,Safelane,support,dire,682,630,886,18,Very Ahead,0.602849,0,-0.602849
8731722141,brewmaster,Core,Offlane,offlane,dire,1293,1260,-7627,0,Very Behind,0.123179,0,-0.123179
8731722199,mars,Core,Offlane,offlane,radiant,710,660,1282,17,Very Ahead,0.678206,0,-0.678206
8731722200,ogre_magi,Support,Offlane,support,radiant,1001,960,1219,17,Very Ahead,0.646578,1,0.353422
8731722204,ogre_magi,Support,Offlane,support,radiant,868,810,114,11,Even,0.525144,1,0.474856
8731722256,invoker,Core,Mid,mid,dire,456,420,93,10,Even,0.492508,1,0.507492
8731722280,ogre_magi,Support,Safelane,support,radiant,866,810,1065,17,Very Ahead,0.614339,0,-0.614339
8731722287,ogre_magi,Support,Safelane,support,dire,1025,990,323,12,Ahead,0.541766,1,0.458234
8731722288,slark,Core,Safelane,carry,radiant,789,750,136,10,Even,0.513318,1,0.486682
8731722289,ogre_magi,Support,Offlane,support,dire,1478,1440,-395,8,Even,0.456739,0,-0.456739
8731722327,lion,Support,Safelane,support,dire,798,750,332,13,Ahead,0.539881,0,-0.539881
8731722341,warlock,Support,Safelane,support,radiant,974,930,1211,17,Very Ahead,0.630519,1,0.369481
8731722369,ogre_magi,Support,Offlane,support,dire,1203,1170,-1112,4,Behind,0.378628,0,-0.378628
8731722373,nyx_assassin,Support,Safelane,support,dire,1195,1140,-985,4,Behind,0.388851,1,0.611149
8731722395,ogre_magi,Core,Offlane,offlane,radiant,598,540,533,14,Ahead,0.57049,1,0.42951
8731722401,ogre_magi,Support,Offlane,support,radiant,1180,1140,-1347,3,Very Behind,0.351066,0,-0.351066
8731722420,ogre_magi,Core,Offlane,offlane,dire,992,960,-757,6,Behind,0.400524,1,0.599476
8731722436,ogre_magi,Support,Offlane,support,radiant,957,900,750,15,Ahead,0.587797,0,-0.587797
8731722494,invoker,Core,Mid,mid,radiant,705,660,-2012,1,Very Behind,0.299934,0,-0.299934
8731722518,ogre_magi,Support,Offlane,support,radiant,864,810,-929,3,Very Behind,0.394648,0,-0.394648
8731722571,ogre_magi,Support,Offlane,support,radiant,981,930,983,16,Very Ahead,0.613981,1,0.386019
8731722592,invoker,Core,Mid,mid,radiant,462,420,1089,18,Very Ahead,0.640276,1,0.359724
8731722599,ogre_magi,Core,Offlane,offlane,radiant,1003,960,-1079,5,Behind,0.373267,0,-0.373267
8731722655,ogre_magi,Support,Safelane,support,radiant,1028,990,967,15,Ahead,0.602758,0,-0.602758
8731722691,ogre_magi,Support,Offlane,support,dire,1135,1080,-686,6,Behind,0.425793,0,-0.425793
8731722714,invoker,Core,Mid,mid,radiant,727,690,1321,16,Very Ahead,0.631942,0,-0.631942
8731722734,mirana,Support,Safelane,support,dire,1086,1050,-1339,3,Very Behind,0.36563,0,-0.36563
8731722768,queenofpain,Core,Mid,mid,dire,658,600,-967,4,Behind,0.424242,0,-0.424242
8731722773,ogre_magi,Core,Offlane,offlane,dire,738,690,368,12,Ahead,0.543635,0,-0.543635
8731722815,ogre_magi,Support,Safelane,support,radiant,983,930,1062,16,Very Ahead,0.613981,0,-0.613981
8731722819,obsidian_destroyer,Core,Mid,mid,radiant,659,600,2187,19,Very Ahead,0.741266,1,0.258734
8731722891,ogre_magi,Support,Offlane,support,radiant,1048,990,-1294,2,Very Behind,0.348505,1,0.651495
8731722893,slardar,Core,Offlane,offlane,dire,766,720,74,10,Even,0.515501,1,0.484499
8731722906,obsidian_destroyer,Core,Mid,mid,radiant,709,660,-516,6,Behind,0.438832,0,-0.438832
8731722913,brewmaster,Core,Offlane,offlane,radiant,566,510,-724,3,Very Behind,0.381579,1,0.618421
8731722972,mirana,Support,Safelane,support,dire,1126,1080,414,12,Ahead,0.543848,1,0.456152
8731722975,ogre_magi,Support,Safelane,support,radiant,1845,1800,686,11,Even,0.54729,1,0.45271
8731722984,ogre_magi,Core,Mid,mid,radiant,774,720,1876,18,Very Ahead,0.716502,1,0.283498
8731722988,slark,Core,Safelane,carry,dire,840,810,-1871,1,Very Behind,0.242514,0,-0.242514
8731722992,furion,Support,Offlane,support,dire,962,930,1739,18,Very Ahead,0.672455,0,-0.672455
8731723007,invoker,Core,Mid,mid,dire,677,630,462,13,Ahead,0.568324,0,-0.568324
8731723026,ogre_magi,Core,Mid,mid,radiant,680,630,256,11,Even,0.54094,0,-0.54094
8731723055,ogre_magi,Support,Safelane,support,dire,1085,1050,685,14,Ahead,0.575485,1,0.424515
8731723057,invoker,Core,Mid,mid,radiant,638,600,-634,5,Behind,0.426693,1,0.573307
8731723099,invoker,Core,Mid,mid,radiant,687,630,160,11,Even,0.54094,1,0.45906
8731723144,invoker,Core,Mid,mid,dire,556,510,-325,7,Behind,0.4607,0,-0.4607
8731723147,ogre_magi,Support,Offlane,support,dire,1333,1290,546,12,Ahead,0.560951,1,0.439049
8731723148,ogre_magi,Support,Offlane,support,radiant,943,900,-399,6,Behind,0.439286,1,0.560714
8731723152,invoker,Core,Mid,mid,radiant,504,450,1214,18,Very Ahead,0.648355,0,-0.648355
8731723169,invoker,Core,Mid,mid,radiant,804,750,-2343,1,Very Behind,0.280592,1,0.719408
8731723182,enigma,Support,Safelane,support,radiant,1685,1650,853,12,Ahead,0.586287,1,0.413713
8731723183,invoker,Support,Safelane,support,radiant,1827,1770,-3839,1,Very Behind,0.206285,1,0.793715
8731723192,ogre_magi,Core,Offlane,offlane,radiant,1105,1050,964,13,Ahead,0.60086,1,0.39914
8731723195,ogre_magi,Support,Safelane,support,dire,940,900,1595,18,Very Ahead,0.662868,1,0.337132
8731723251,ogre_magi,Support,Safelane,support,dire,1173,1140,-242,8,Even,0.468179,1,0.531821
8731723260,vengefulspirit,Support,Safelane,support,radiant,979,930,-947,3,Very Behind,0.38322,1,0.61678
8731723286,lina,Core,Mid,mid,dire,778,720,-792,5,Behind,0.417517,0,-0.417517
8731723303,ogre_magi,Core,Mid,mid,radiant,643,600,334,12,Ahead,0.552293,1,0.447707
8731723315,furion,Support,Offlane,support,radiant,703,660,316,13,Ahead,0.54107,0,-0.54107
8731723322,ogre_magi,Core,Mid,mid,dire,601,570,-257,8,Even,0.449442,1,0.550558
8731723350,ogre_magi,Support,Safelane,support,dire,1138,1080,249,11,Even,0.541581,1,0.458419
8731723366,ogre_magi,Core,Mid,mid,dire,430,390,884,17,Very Ahead,0.611203,0,-0.611203
